pin,geometry,certified_tot,class
17221101001367,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001380,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001465,POINT (-87.6217101378 41.8652293898),3000.0,299
17223010571008,POINT (-87.6244172196 41.860005366),54000.0,299
17223021071011,POINT (-87.6228552868 41.8599725538),23861.0,299
17223021071117,POINT (-87.6228552868 41.8599725538),29093.0,299
17223021071144,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071146,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071174,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071195,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071209,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071297,POINT (-87.6228552868 41.8599725538),3330.0,299
17223030511009,POINT (-87.6212635338 41.8599600102),49000.0,299
17223030511043,POINT (-87.6212635338 41.8599600102),45000.0,299
17223030511046,POINT (-87.6212635338 41.8599600102),43000.0,299
17223030511067,POINT (-87.6212635338 41.8599600102),42000.0,299
17223030511093,POINT (-87.6212635338 41.8599600102),53000.0,299
17223030511112,POINT (-87.6212635338 41.8599600102),1500.0,299
17223030511149,POINT (-87.6212635338 41.8599600102),89000.0,299
17223030511163,POINT (-87.6212635338 41.8599600102),1500.0,299
17223030511260,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511301,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511319,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511325,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511328,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511335,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511340,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511346,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511350,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511374,POINT (-87.6212635338 41.8599600102),1001.0,299
17223060511005,POINT (-87.6243738271 41.8563399539),17000.0,299
17223071101024,POINT (-87.6227643946 41.8559479756),36144.0,299
17223071101045,POINT (-87.6227643946 41.8559479756),3527.0,299
17223071101204,POINT (-87.6227643946 41.8559479756),3506.0,299
17214090331014,POINT (-87.6283458811 41.8571193393),48228.0,299
17214090331043,POINT (-87.6283458811 41.8571193393),35717.0,299
17214090331045,POINT (-87.6283458811 41.8571193393),42377.0,299
17212101170000,POINT (-87.6279570672 41.8615995632),109750.0,278
17212140260000,POINT (-87.6282316658 41.864732221),72000.0,295
17212140680000,POINT (-87.6277715119 41.8663186447),93859.0,207
17212140920000,POINT (-87.6282670293 41.8658055486),47000.0,295
17214090341008,POINT (-87.6276731603 41.8570233136),38001.0,299
17214090341009,POINT (-87.6276731603 41.8570233136),34000.0,299
17214140111037,POINT (-87.6278380974 41.8558146578),20937.0,299
17214140111081,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111102,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111159,POINT (-87.6278380974 41.8558146578),32453.0,299
17214140111165,POINT (-87.6278380974 41.8558146578),21566.0,299
17214140111174,POINT (-87.6278380974 41.8558146578),38943.0,299
17214140111195,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111215,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111236,POINT (-87.6278380974 41.8558146578),2968.0,299
17223020511007,POINT (-87.6235022191 41.8593734044),21000.0,299
17223020511013,POINT (-87.6235022191 41.8593734044),29000.0,299
17223020511042,POINT (-87.6235022191 41.8593734044),34000.0,299
17223020511054,POINT (-87.6235022191 41.8593734044),22001.0,299
17223020511055,POINT (-87.6235022191 41.8593734044),30000.0,299
17223020511063,POINT (-87.6235022191 41.8593734044),1000.0,299
17223020511072,POINT (-87.6235022191 41.8593734044),1000.0,299
17223020511094,POINT (-87.6235022191 41.8593734044),2000.0,299
17223020511099,POINT (-87.6235022191 41.8593734044),2000.0,299
17223020511114,POINT (-87.6235022191 41.8593734044),2000.0,299
17223020511155,POINT (-87.6235022191 41.8593734044),500.0,299
17223040921012,POINT (-87.6203954979 41.8594696522),62525.0,299
17223040921051,POINT (-87.6203954979 41.8594696522),30146.0,299
17223040921081,POINT (-87.6203954979 41.8594696522),49127.0,299
17223040921099,POINT (-87.6203954979 41.8594696522),44661.0,299
17223040921185,POINT (-87.6203954979 41.8594696522),39083.0,299
17223040921195,POINT (-87.6203954979 41.8594696522),39636.0,299
17223040921256,POINT (-87.6203954979 41.8594696522),57499.0,299
17223040921289,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921298,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921362,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921397,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921430,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921470,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921474,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921478,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921605,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921628,POINT (-87.6203954979 41.8594696522),2759.0,299
17223081068001,POINT (-87.621942081 41.8576392359),0.0,EX
17214090341012,POINT (-87.6276731603 41.8570233136),38001.0,299
17214090341020,POINT (-87.6276731603 41.8570233136),40000.0,299
17214090341026,POINT (-87.6276731603 41.8570233136),40000.0,299
17214140111016,POINT (-87.6278380974 41.8558146578),17587.0,299
17214140111027,POINT (-87.6278380974 41.8558146578),21880.0,299
17214140111031,POINT (-87.6278380974 41.8558146578),32557.0,299
17214140111040,POINT (-87.6278380974 41.8558146578),18635.0,299
17214140111042,POINT (-87.6278380974 41.8558146578),22263.0,299
17214140111070,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111079,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111106,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111138,POINT (-87.6278380974 41.8558146578),23834.0,299
17214140111180,POINT (-87.6278380974 41.8558146578),25404.0,299
17214140111217,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111218,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111238,POINT (-87.6278380974 41.8558146578),2968.0,299
17214140111226,POINT (-87.6278380974 41.8558146578),2968.0,299
17221040190000,POINT (-87.6245987414 41.8652146356),279867.0,517
17221060731004,POINT (-87.6261738965 41.8613629997),19717.0,299
17223020511012,POINT (-87.6235022191 41.8593734044),18000.0,299
17223020511016,POINT (-87.6235022191 41.8593734044),27000.0,299
17223020511050,POINT (-87.6235022191 41.8593734044),39000.0,299
17223020511159,POINT (-87.6235022191 41.8593734044),500.0,299
17223020511162,POINT (-87.6235022191 41.8593734044),500.0,299
17223040921020,POINT (-87.6203954979 41.8594696522),37407.0,299
17223040921025,POINT (-87.6203954979 41.8594696522),48012.0,299
17223040921116,POINT (-87.6203954979 41.8594696522),41869.0,299
17223040921148,POINT (-87.6203954979 41.8594696522),61968.0,299
17223040921153,POINT (-87.6203954979 41.8594696522),31264.0,299
17223040921161,POINT (-87.6203954979 41.8594696522),31259.0,299
17223040921164,POINT (-87.6203954979 41.8594696522),31259.0,299
17223040921165,POINT (-87.6203954979 41.8594696522),45228.0,299
17223040921201,POINT (-87.6203954979 41.8594696522),54710.0,299
17223040921235,POINT (-87.6203954979 41.8594696522),51920.0,299
17223040921246,POINT (-87.6203954979 41.8594696522),51920.0,299
17223040921252,POINT (-87.6203954979 41.8594696522),31825.0,299
17223040921309,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921316,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921358,POINT (-87.6203954979 41.8594696522),4031.0,299
17223040921372,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921393,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921415,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921457,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921475,POINT (-87.6203954979 41.8594696522),2759.0,299
17223040921612,POINT (-87.6203954979 41.8594696522),2759.0,299
17214090331041,POINT (-87.6283458811 41.8571193393),42377.0,299
17223020430000,POINT (-87.6231425105 41.8596912901),750.0,100
17221100750000,POINT (-87.6213579655 41.8647660697),82000.0,295
17223050591020,POINT (-87.6259678886 41.8557423337),50000.0,299
17223071211029,POINT (-87.6234620525 41.8572848821),27000.0,299
17223071211036,POINT (-87.6234620525 41.8572848821),34000.0,299
17223071211089,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211106,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211134,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211137,POINT (-87.6234620525 41.8572848821),2500.0,299
17223071211179,POINT (-87.6234620525 41.8572848821),26000.0,299
17223080480000,POINT (-87.6218663915 41.8570106936),0.0,EX
17223090960000,POINT (-87.6201377027 41.8571326507),63000.0,295
17212110240000,POINT (-87.6295628269 41.8624660738),73000.0,295
17223120271050,POINT (-87.6243509782 41.8552225448),1000.0,299
17223120271061,POINT (-87.6243509782 41.8552225448),1000.0,299
17223120271062,POINT (-87.6243509782 41.8552225448),1000.0,299
17223071061032,POINT (-87.6234486923 41.8565437533),19001.0,299
17223071061045,POINT (-87.6234486923 41.8565437533),22000.0,299
17223071061049,POINT (-87.6234486923 41.8565437533),23000.0,299
17223071061059,POINT (-87.6234486923 41.8565437533),23000.0,299
17223071061131,POINT (-87.6234486923 41.8565437533),24000.0,299
17223071061135,POINT (-87.6234486923 41.8565437533),24000.0,299
17223071061137,POINT (-87.6234486923 41.8565437533),22000.0,299
17223071061183,POINT (-87.6234486923 41.8565437533),1000.0,299
17223071061185,POINT (-87.6234486923 41.8565437533),1000.0,299
17223071061226,POINT (-87.6234486923 41.8565437533),1000.0,299
17223080511009,POINT (-87.6213911778 41.8560935615),51440.0,299
17212140700000,POINT (-87.6277745438 41.8664503324),111000.0,278
17223120190000,POINT (-87.6243429122 41.8548563283),366858.0,592
17223010701066,POINT (-87.6244291322 41.8585986873),39297.0,299
17223010701075,POINT (-87.6244291322 41.8585986873),25628.0,299
17223010701120,POINT (-87.6244291322 41.8585986873),22211.0,299
17223010701131,POINT (-87.6244291322 41.8585986873),22211.0,299
17223010701157,POINT (-87.6244291322 41.8585986873),33318.0,299
17223010701168,POINT (-87.6244291322 41.8585986873),39297.0,299
17223010701311,POINT (-87.6244291322 41.8585986873),24772.0,299
17223010701325,POINT (-87.6244291322 41.8585986873),25628.0,299
17223010701328,POINT (-87.6244291322 41.8585986873),24772.0,299
17223010701334,POINT (-87.6244291322 41.8585986873),23066.0,299
17223010701416,POINT (-87.6244291322 41.8585986873),28190.0,299
17223010701431,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701450,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701512,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701535,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701555,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701612,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701613,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701653,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701669,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701718,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701790,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701794,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701795,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701801,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701831,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701849,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701870,POINT (-87.6244291322 41.8585986873),2500.0,299
17223010701876,POINT (-87.6244291322 41.8585986873),28189.0,299
17223010701918,POINT (-87.6244291322 41.8585986873),21355.0,299
17223010701936,POINT (-87.6244291322 41.8585986873),21355.0,299
17223010701960,POINT (-87.6244291322 41.8585986873),22216.0,299
17223120210000,POINT (-87.6243380541 41.854636512),400495.0,592
17214110380000,POINT (-87.6299195417 41.8559285236),53434.0,295
17214110460000,POINT (-87.6298346956 41.8557020355),3780.0,241
17221030541007,POINT (-87.6260393133 41.8644030283),34000.0,299
17221030541014,POINT (-87.6260393133 41.8644030283),27000.0,299
17221061211003,POINT (-87.6260201816 41.8629091985),42451.0,299
17221061211029,POINT (-87.6260201816 41.8629091985),42451.0,299
17223071131012,POINT (-87.6234338432 41.856117192),26112.0,299
17223071131063,POINT (-87.6234338432 41.856117192),3841.0,299
17223071131065,POINT (-87.6234338432 41.856117192),3841.0,299
17223071131073,POINT (-87.6234338432 41.856117192),3841.0,299
17223080890000,POINT (-87.6209994951 41.8561278685),6613.0,100
17225000130000,POINT (-87.6264878925 41.862631334),0.0,EX
17212101391001,POINT (-87.629952428 41.8610985002),63425.0,299
17212101391067,POINT (-87.629952428 41.8610985002),42711.0,299
17212101391087,POINT (-87.629952428 41.8610985002),1500.0,299
17212101391111,POINT (-87.629952428 41.8610985002),1500.0,299
17212101391145,POINT (-87.629952428 41.8610985002),1500.0,299
17212111600000,POINT (-87.6281799353 41.8624555738),46000.0,295
17223150661031,POINT (-87.6195272952 41.8546057239),25821.0,299
17223150661032,POINT (-87.6195272952 41.8546057239),24396.0,299
17223150661101,POINT (-87.6195272952 41.8546057239),2996.0,299
17223150661117,POINT (-87.6195272952 41.8546057239),2996.0,299
17223150661185,POINT (-87.6195272952 41.8546057239),31573.0,299
17221060761005,POINT (-87.6269061084 41.8620909336),32805.0,299
17221060761020,POINT (-87.6269061084 41.8620909336),39594.0,299
17221060761024,POINT (-87.6269061084 41.8620909336),30540.0,299
17221060761033,POINT (-87.6269061084 41.8620909336),37335.0,299
17221060761104,POINT (-87.6269061084 41.8620909336),2000.0,299
17221060761112,POINT (-87.6269061084 41.8620909336),2000.0,299
17221060761123,POINT (-87.6269061084 41.8620909336),2000.0,299
17221060761129,POINT (-87.6269061084 41.8620909336),2000.0,299
17221070801026,POINT (-87.6245472829 41.8637764507),31747.0,299
17221070801062,POINT (-87.6245472829 41.8637764507),21561.0,299
17221070801150,POINT (-87.6245472829 41.8637764507),23961.0,299
17221070801181,POINT (-87.6245472829 41.8637764507),29348.0,299
17221070801206,POINT (-87.6245472829 41.8637764507),38926.0,299
17221070801245,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801262,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801279,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801308,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801344,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801381,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801382,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801465,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801466,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801474,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801477,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801505,POINT (-87.6245472829 41.8637764507),3000.0,299
17221070801509,POINT (-87.6245472829 41.8637764507),3000.0,299
17221100351015,POINT (-87.6206613852 41.8633195184),88770.0,299
17221100351038,POINT (-87.6206613852 41.8633195184),55816.0,299
17221100351073,POINT (-87.6206613852 41.8633195184),108891.0,299
17212110730000,POINT (-87.6287096498 41.8633972093),115000.0,295
17214090331030,POINT (-87.6283458811 41.8571193393),47825.0,299
17221010391009,POINT (-87.6253102361 41.8664767411),3568.0,299
17223000040000,POINT (-87.6268252142 41.8591709966),213602.0,592
17221091381014,POINT (-87.6215753119 41.8617553402),46808.0,299
17221091381070,POINT (-87.6215753119 41.8617553402),35988.0,299
17221091381088,POINT (-87.6215753119 41.8617553402),57138.0,299
17212111520000,POINT (-87.6281870499 41.8627679969),46000.0,295
17214070188002,POINT (-87.6297681804 41.8575997006),1105.0,290
17221050371002,POINT (-87.6232191119 41.8648028163),73000.0,299
17221050531118,POINT (-87.623702005 41.8654123385),32269.0,299
17221050531142,POINT (-87.623702005 41.8654123385),31583.0,299
17221050531181,POINT (-87.623702005 41.8654123385),32955.0,299
17221050531217,POINT (-87.623702005 41.8654123385),3199.0,299
17221050531221,POINT (-87.623702005 41.8654123385),3199.0,299
17221050531264,POINT (-87.623702005 41.8654123385),3199.0,299
17221050531302,POINT (-87.623702005 41.8654123385),3199.0,299
17221050531341,POINT (-87.623702005 41.8654123385),3199.0,299
17221050531356,POINT (-87.623702005 41.8654123385),3199.0,299
17221050531361,POINT (-87.623702005 41.8654123385),3199.0,299
17221050531380,POINT (-87.623702005 41.8654123385),3199.0,299
17221050531394,POINT (-87.623702005 41.8654123385),3199.0,299
17221061201036,POINT (-87.6268943374 41.8616161645),24001.0,299
17221061201062,POINT (-87.6268943374 41.8616161645),24001.0,299
17221061201071,POINT (-87.6268943374 41.8616161645),51000.0,299
17221061201087,POINT (-87.6268943374 41.8616161645),1000.0,299
17221061201106,POINT (-87.6268943374 41.8616161645),1000.0,299
17221061201107,POINT (-87.6268943374 41.8616161645),1000.0,299
17223020521031,POINT (-87.6235204745 41.8605746611),15000.0,299
17223020521035,POINT (-87.6235204745 41.8605746611),19000.0,299
17223020521044,POINT (-87.6235204745 41.8605746611),22000.0,299
17223020521057,POINT (-87.6235204745 41.8605746611),1500.0,299
